waktu,langkah_ke,beban_dudukan,beban_sandaran,keadaan_relay
2023-10-27 15:29:31,12.00,-3.4,-9.3,1
2023-10-27 15:29:31,12.00,-3.3,-9.3,1
2023-10-27 15:29:31,12.00,-3.1,-9.3,1
2023-10-27 15:29:31,12.00,-3.1,-9.3,1
2023-10-27 15:29:32,12.00,-4.0,-9.3,1
2023-10-27 15:29:32,12.00,-4.0,-9.3,1
2023-10-27 15:29:32,12.00,-3.3,-9.3,1
2023-10-27 15:29:32,12.00,-3.6,-9.3,1
2023-10-27 15:29:32,12.00,-3.7,-9.3,1
2023-10-27 15:29:32,12.00,-4.0,-9.3,1
2023-10-27 15:29:32,12.00,-4.3,-9.3,1
2023-10-27 15:29:32,12.50,-4.3,-9.3,0
2023-10-27 15:29:32,12.50,-4.0,-9.3,0
2023-10-27 15:29:32,12.50,-4.7,-9.3,0
2023-10-27 15:29:32,12.50,-4.4,-9.3,0
2023-10-27 15:29:33,12.50,-4.7,-9.3,0
2023-10-27 15:29:33,12.50,-5.0,1486.9,0
2023-10-27 15:29:33,12.50,-5.0,-9.3,0
2023-10-27 15:29:33,12.50,-5.4,-9.3,0
2023-10-27 15:29:33,12.50,-5.1,-9.3,0
2023-10-27 15:29:33,12.50,-4.4,-9.3,0
2023-10-27 15:29:33,12.50,-4.7,-9.3,0
2023-10-27 15:29:33,12.50,-5.0,-9.3,0
2023-10-27 15:29:33,12.50,-5.0,-9.3,0
2023-10-27 15:29:33,13.00,-5.2,-9.3,1
2023-10-27 15:29:33,13.00,-4.9,-9.3,1
2023-10-27 15:29:34,13.00,-4.3,-9.3,1
2023-10-27 15:29:34,13.00,-4.1,-9.3,1
2023-10-27 15:29:34,13.00,-4.2,-9.3,1
2023-10-27 15:29:34,13.00,-4.4,-9.3,1
2023-10-27 15:29:34,13.00,-4.5,-9.3,1
2023-10-27 15:29:34,13.00,-4.6,-9.3,1
2023-10-27 15:29:34,13.00,-4.4,-9.3,1
2023-10-27 15:29:34,13.00,-4.6,-9.3,1
2023-10-27 15:29:34,13.00,-4.7,-9.3,1
2023-10-27 15:29:34,13.00,-4.9,-9.3,1
2023-10-27 15:29:34,13.00,-4.7,-9.3,1
2023-10-27 15:29:35,13.50,-4.7,-9.3,0
2023-10-27 15:29:35,13.50,-4.9,-9.3,0
2023-10-27 15:29:35,13.50,-5.1,-9.3,0
2023-10-27 15:29:35,13.50,-5.4,-9.3,0
2023-10-27 15:29:35,13.50,-5.6,-9.3,0
2023-10-27 15:29:35,13.50,-5.4,-9.3,0
2023-10-27 15:29:35,13.50,-5.1,-9.3,0
2023-10-27 15:29:35,13.50,-5.1,-9.3,0
2023-10-27 15:29:35,13.50,-4.9,-9.3,0
